Fecha_Captura,Hora_Captura,ID_Canal,Nombre_Canal,Caudal_Flow,Fecha_Reportada,Hora_Reportada
2026-08-29,02:02:26,50,BT CANAL SAN CARLOS REGANTES,0.0,28/08/2026,22:00
2026-08-29,02:02:26,20,CANAL EYZAGUIRRE,4898.46,28/08/2026,20:00
2026-08-29,02:02:26,41,CANAL FLORIDA,18300.0,28/08/2026,20:00
2026-08-29,02:02:26,35,CANAL LAS PERDICES,2000.0,28/08/2026,20:00
2026-08-29,02:02:26,37,BT CANAL EL CARMEN,0.0,28/08/2026,20:00
2026-08-29,02:02:26,38,BT CANAL LA PUNTA,800.0,28/08/2026,20:00
2026-08-29,02:02:26,39,CANAL LA PÓLVORA,0.0,28/08/2026,20:00
2026-08-29,04:02:16,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,00:00
2026-08-29,06:02:41,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,02:00
2026-08-29,08:02:38,1,RÍO MAIPO,55900.0,28/08/2026,22:00
2026-08-29,08:02:38,3,REGADOR SCM,11.64,28/08/2026,22:00
2026-08-29,08:02:38,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,04:00
2026-08-29,08:02:38,20,CANAL EYZAGUIRRE,4685.19,28/08/2026,22:00
2026-08-29,08:02:38,41,CANAL FLORIDA,17800.0,28/08/2026,22:00
2026-08-29,08:02:38,35,CANAL LAS PERDICES,2000.0,28/08/2026,22:00
2026-08-29,08:02:38,37,BT CANAL EL CARMEN,0.0,28/08/2026,22:00
2026-08-29,08:02:38,38,BT CANAL LA PUNTA,800.0,28/08/2026,22:00
2026-08-29,08:02:38,39,CANAL LA PÓLVORA,0.0,28/08/2026,22:00
2026-08-29,10:02:39,1,RÍO MAIPO,55000.0,29/08/2026,04:00
2026-08-29,10:02:39,3,REGADOR SCM,11.46,29/08/2026,04:00
2026-08-29,10:02:39,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,06:00
2026-08-29,10:02:39,20,CANAL EYZAGUIRRE,4611.37,29/08/2026,04:00
2026-08-29,10:02:39,41,CANAL FLORIDA,16100.0,29/08/2026,04:00
2026-08-29,10:02:39,35,CANAL LAS PERDICES,2000.0,29/08/2026,04:00
2026-08-29,10:02:39,37,BT CANAL EL CARMEN,0.0,29/08/2026,04:00
2026-08-29,10:02:39,38,BT CANAL LA PUNTA,800.0,29/08/2026,04:00
2026-08-29,10:02:39,39,CANAL LA PÓLVORA,0.0,29/08/2026,04:00
2026-08-29,12:02:46,1,RÍO MAIPO,54700.0,29/08/2026,06:00
2026-08-29,12:02:46,3,REGADOR SCM,11.39,29/08/2026,06:00
2026-08-29,12:02:46,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,08:00
2026-08-29,12:02:46,20,CANAL EYZAGUIRRE,4586.76,29/08/2026,06:00
2026-08-29,12:02:46,41,CANAL FLORIDA,15200.0,29/08/2026,06:00
2026-08-29,12:02:46,35,CANAL LAS PERDICES,2000.0,29/08/2026,06:00
2026-08-29,12:02:46,37,BT CANAL EL CARMEN,0.0,29/08/2026,06:00
2026-08-29,12:02:46,38,BT CANAL LA PUNTA,800.0,29/08/2026,06:00
2026-08-29,12:02:46,39,CANAL LA PÓLVORA,0.0,29/08/2026,06:00
2026-08-29,14:02:49,1,RÍO MAIPO,56700.0,29/08/2026,08:00
2026-08-29,14:02:49,3,REGADOR SCM,11.81,29/08/2026,08:00
2026-08-29,14:02:49,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,10:00
2026-08-29,14:02:49,20,CANAL EYZAGUIRRE,4750.81,29/08/2026,08:00
2026-08-29,14:02:49,41,CANAL FLORIDA,15600.0,29/08/2026,08:00
2026-08-29,14:02:49,35,CANAL LAS PERDICES,2000.0,29/08/2026,08:00
2026-08-29,14:02:49,37,BT CANAL EL CARMEN,0.0,29/08/2026,08:00
2026-08-29,14:02:49,38,BT CANAL LA PUNTA,800.0,29/08/2026,08:00
2026-08-29,14:02:49,39,CANAL LA PÓLVORA,0.0,29/08/2026,08:00
2026-08-29,16:02:35,1,RÍO MAIPO,53300.0,29/08/2026,10:00
2026-08-29,16:02:35,3,REGADOR SCM,11.1,29/08/2026,10:00
2026-08-29,16:02:35,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,12:00
2026-08-29,16:02:35,20,CANAL EYZAGUIRRE,4471.93,29/08/2026,10:00
2026-08-29,16:02:35,41,CANAL FLORIDA,16200.0,29/08/2026,10:00
2026-08-29,16:02:35,35,CANAL LAS PERDICES,2000.0,29/08/2026,10:00
2026-08-29,16:02:35,37,BT CANAL EL CARMEN,0.0,29/08/2026,10:00
2026-08-29,16:02:35,38,BT CANAL LA PUNTA,800.0,29/08/2026,10:00
2026-08-29,16:02:35,39,CANAL LA PÓLVORA,0.0,29/08/2026,10:00
2026-08-29,18:02:40,1,RÍO MAIPO,52500.0,29/08/2026,12:00
2026-08-29,18:02:40,3,REGADOR SCM,10.94,29/08/2026,12:00
2026-08-29,18:02:40,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,14:00
2026-08-29,18:02:40,20,CANAL EYZAGUIRRE,4406.31,29/08/2026,12:00
2026-08-29,18:02:40,41,CANAL FLORIDA,17200.0,29/08/2026,12:00
2026-08-29,18:02:40,35,CANAL LAS PERDICES,2000.0,29/08/2026,12:00
2026-08-29,18:02:40,37,BT CANAL EL CARMEN,0.0,29/08/2026,12:00
2026-08-29,18:02:40,38,BT CANAL LA PUNTA,800.0,29/08/2026,12:00
2026-08-29,18:02:40,39,CANAL LA PÓLVORA,0.0,29/08/2026,12:00
2026-08-29,20:02:38,1,RÍO MAIPO,52900.0,29/08/2026,14:00
2026-08-29,20:02:38,3,REGADOR SCM,11.02,29/08/2026,14:00
2026-08-29,20:02:38,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,16:00
2026-08-29,20:02:38,20,CANAL EYZAGUIRRE,4439.12,29/08/2026,14:00
2026-08-29,20:02:38,41,CANAL FLORIDA,15700.0,29/08/2026,14:00
2026-08-29,20:02:38,35,CANAL LAS PERDICES,2000.0,29/08/2026,14:00
2026-08-29,20:02:38,37,BT CANAL EL CARMEN,0.0,29/08/2026,14:00
2026-08-29,20:02:38,38,BT CANAL LA PUNTA,800.0,29/08/2026,14:00
2026-08-29,20:02:38,39,CANAL LA PÓLVORA,0.0,29/08/2026,14:00
2026-08-29,22:02:34,50,BT CANAL SAN CARLOS REGANTES,18808.96,29/08/2026,18:00
2026-08-30,00:03:03,1,RÍO MAIPO,52300.0,29/08/2026,18:00
2026-08-30,00:03:03,3,REGADOR SCM,10.89,29/08/2026,18:00
2026-08-30,00:03:03,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,20:00
2026-08-30,00:03:03,20,CANAL EYZAGUIRRE,4389.9,29/08/2026,18:00
2026-08-30,00:03:03,41,CANAL FLORIDA,17300.0,29/08/2026,18:00
2026-08-30,00:03:03,35,CANAL LAS PERDICES,2000.0,29/08/2026,18:00
2026-08-30,00:03:03,37,BT CANAL EL CARMEN,0.0,29/08/2026,18:00
2026-08-30,00:03:03,38,BT CANAL LA PUNTA,800.0,29/08/2026,18:00
2026-08-30,00:03:03,39,CANAL LA PÓLVORA,0.0,29/08/2026,18:00
2026-08-30,02:02:26,1,RÍO MAIPO,55500.0,29/08/2026,20:00
2026-08-30,02:02:26,3,REGADOR SCM,11.56,29/08/2026,20:00
2026-08-30,02:02:26,50,BT CANAL SAN CARLOS REGANTES,0.0,29/08/2026,22:00
2026-08-30,02:02:26,20,CANAL EYZAGUIRRE,4652.38,29/08/2026,20:00
2026-08-30,02:02:26,41,CANAL FLORIDA,16300.0,29/08/2026,20:00
2026-08-30,02:02:26,35,CANAL LAS PERDICES,2000.0,29/08/2026,20:00
2026-08-30,02:02:26,37,BT CANAL EL CARMEN,0.0,29/08/2026,20:00
2026-08-30,02:02:26,38,BT CANAL LA PUNTA,800.0,29/08/2026,20:00
2026-08-30,02:02:26,39,CANAL LA PÓLVORA,0.0,29/08/2026,20:00
2026-08-30,04:02:28,50,BT CANAL SAN CARLOS REGANTES,0.0,30/08/2026,00:00
2026-08-30,06:02:39,1,RÍO MAIPO,51800.0,29/08/2026,22:00
2026-08-30,06:02:39,3,REGADOR SCM,10.79,29/08/2026,22:00
2026-08-30,06:02:39,50,BT CANAL SAN CARLOS REGANTES,0.0,30/08/2026,02:00
2026-08-30,06:02:39,20,CANAL EYZAGUIRRE,4348.89,29/08/2026,22:00
2026-08-30,06:02:39,41,CANAL FLORIDA,17000.0,29/08/2026,22:00
2026-08-30,06:02:39,35,CANAL LAS PERDICES,2000.0,29/08/2026,22:00
2026-08-30,06:02:39,37,BT CANAL EL CARMEN,0.0,29/08/2026,22:00
2026-08-30,06:02:39,38,BT CANAL LA PUNTA,800.0,29/08/2026,22:00
2026-08-30,06:02:39,39,CANAL LA PÓLVORA,0.0,29/08/2026,22:00
2026-08-30,08:02:38,1,RÍO MAIPO,51700.0,30/08/2026,02:00
2026-08-30,08:02:38,3,REGADOR SCM,10.77,30/08/2026,02:00
2026-08-30,08:02:38,50,BT CANAL SAN CARLOS REGANTES,0.0,30/08/2026,04:00
2026-08-30,08:02:38,20,CANAL EYZAGUIRRE,4340.69,30/08/2026,02:00
2026-08-30,08:02:38,41,CANAL FLORIDA,17900.0,30/08/2026,02:00
2026-08-30,08:02:38,35,CANAL LAS PERDICES,2000.0,30/08/2026,02:00
2026-08-30,08:02:38,37,BT CANAL EL CARMEN,0.0,30/08/2026,02:00
2026-08-30,08:02:38,38,BT CANAL LA PUNTA,800.0,30/08/2026,02:00
2026-08-30,08:02:38,39,CANAL LA PÓLVORA,0.0,30/08/2026,02:00
2026-08-30,10:02:25,1,RÍO MAIPO,50000.0,30/08/2026,04:00
2026-08-30,10:02:25,3,REGADOR SCM,10.42,30/08/2026,04:00
2026-08-30,10:02:25,50,BT CANAL SAN CARLOS REGANTES,0.0,30/08/2026,06:00
2026-08-30,10:02:25,20,CANAL EYZAGUIRRE,4201.25,30/08/2026,04:00
2026-08-30,10:02:25,41,CANAL FLORIDA,17100.0,30/08/2026,04:00
2026-08-30,10:02:25,35,CANAL LAS PERDICES,2000.0,30/08/2026,04:00
2026-08-30,10:02:25,37,BT CANAL EL CARMEN,0.0,30/08/2026,04:00
2026-08-30,10:02:25,38,BT CANAL LA PUNTA,800.0,30/08/2026,04:00
2026-08-30,10:02:25,39,CANAL LA PÓLVORA,0.0,30/08/2026,04:00
2026-08-30,12:02:46,1,RÍO MAIPO,53700.0,30/08/2026,08:00
2026-08-30,12:02:46,3,REGADOR SCM,11.19,30/08/2026,08:00
2026-08-30,12:02:46,50,BT CANAL SAN CARLOS REGANTES,16973.11,30/08/2026,08:00
2026-08-30,12:02:46,20,CANAL EYZAGUIRRE,4504.74,30/08/2026,08:00
2026-08-30,12:02:46,41,CANAL FLORIDA,15300.0,30/08/2026,08:00
2026-08-30,12:02:46,35,CANAL LAS PERDICES,2000.0,30/08/2026,08:00
2026-08-30,12:02:46,37,BT CANAL EL CARMEN,0.0,30/08/2026,08:00
2026-08-30,12:02:46,38,BT CANAL LA PUNTA,800.0,30/08/2026,08:00
2026-08-30,12:02:46,39,CANAL LA PÓLVORA,0.0,30/08/2026,08:00
2026-08-30,14:02:16,1,RÍO MAIPO,53900.0,30/08/2026,10:00
2026-08-30,14:02:16,3,REGADOR SCM,11.23,30/08/2026,10:00
2026-08-30,14:02:16,50,BT CANAL SAN CARLOS REGANTES,17389.96,30/08/2026,10:00
2026-08-30,14:02:16,20,CANAL EYZAGUIRRE,4521.14,30/08/2026,10:00
2026-08-30,14:02:16,41,CANAL FLORIDA,15300.0,30/08/2026,10:00
2026-08-30,14:02:16,35,CANAL LAS PERDICES,2000.0,30/08/2026,10:00
2026-08-30,14:02:16,37,BT CANAL EL CARMEN,0.0,30/08/2026,10:00
2026-08-30,14:02:16,38,BT CANAL LA PUNTA,800.0,30/08/2026,10:00
2026-08-30,14:02:16,39,CANAL LA PÓLVORA,0.0,30/08/2026,10:00
2026-08-30,16:02:30,1,RÍO MAIPO,53900.0,30/08/2026,12:00
2026-08-30,16:02:30,3,REGADOR SCM,11.23,30/08/2026,12:00
2026-08-30,16:02:30,50,BT CANAL SAN CARLOS REGANTES,17389.96,30/08/2026,12:00
2026-08-30,16:02:30,20,CANAL EYZAGUIRRE,4521.14,30/08/2026,12:00
2026-08-30,16:02:30,41,CANAL FLORIDA,15300.0,30/08/2026,12:00
2026-08-30,16:02:30,35,CANAL LAS PERDICES,2000.0,30/08/2026,12:00
2026-08-30,16:02:30,37,BT CANAL EL CARMEN,0.0,30/08/2026,12:00
2026-08-30,16:02:30,38,BT CANAL LA PUNTA,900.0,30/08/2026,12:00
2026-08-30,16:02:30,39,CANAL LA PÓLVORA,0.0,30/08/2026,12:00
2026-08-30,18:02:16,1,RÍO MAIPO,51400.0,30/08/2026,14:00
2026-08-30,18:02:16,3,REGADOR SCM,10.71,30/08/2026,14:00
2026-08-30,18:02:16,50,BT CANAL SAN CARLOS REGANTES,16879.39,30/08/2026,14:00
2026-08-30,18:02:16,20,CANAL EYZAGUIRRE,4316.08,30/08/2026,14:00
2026-08-30,18:02:16,41,CANAL FLORIDA,16000.0,30/08/2026,14:00
2026-08-30,18:02:16,35,CANAL LAS PERDICES,2000.0,30/08/2026,14:00
2026-08-30,18:02:16,37,BT CANAL EL CARMEN,0.0,30/08/2026,14:00
2026-08-30,18:02:16,38,BT CANAL LA PUNTA,900.0,30/08/2026,14:00
2026-08-30,18:02:16,39,CANAL LA PÓLVORA,0.0,30/08/2026,14:00
2026-08-30,20:02:31,1,RÍO MAIPO,52900.0,30/08/2026,16:00
2026-08-30,20:02:31,3,REGADOR SCM,11.02,30/08/2026,16:00
2026-08-30,20:02:31,50,BT CANAL SAN CARLOS REGANTES,17905.73,30/08/2026,16:00
2026-08-30,20:02:31,20,CANAL EYZAGUIRRE,4439.12,30/08/2026,16:00
2026-08-30,20:02:31,41,CANAL FLORIDA,15600.0,30/08/2026,16:00
2026-08-30,20:02:31,35,CANAL LAS PERDICES,2000.0,30/08/2026,16:00
2026-08-30,20:02:31,37,BT CANAL EL CARMEN,0.0,30/08/2026,16:00
2026-08-30,20:02:31,38,BT CANAL LA PUNTA,900.0,30/08/2026,16:00
2026-08-30,20:02:31,39,CANAL LA PÓLVORA,0.0,30/08/2026,16:00
2026-08-30,22:02:18,1,RÍO MAIPO,52800.0,30/08/2026,18:00
2026-08-30,22:02:18,3,REGADOR SCM,11.0,30/08/2026,18:00
2026-08-30,22:02:18,50,BT CANAL SAN CARLOS REGANTES,17297.31,30/08/2026,18:00
2026-08-30,22:02:18,20,CANAL EYZAGUIRRE,4430.92,30/08/2026,18:00
2026-08-30,22:02:18,41,CANAL FLORIDA,15600.0,30/08/2026,18:00
2026-08-30,22:02:18,35,CANAL LAS PERDICES,2000.0,30/08/2026,18:00
2026-08-30,22:02:18,37,BT CANAL EL CARMEN,0.0,30/08/2026,18:00
2026-08-30,22:02:18,38,BT CANAL LA PUNTA,900.0,30/08/2026,18:00
2026-08-30,22:02:18,39,CANAL LA PÓLVORA,0.0,30/08/2026,18:00
2026-08-31,00:03:03,1,RÍO MAIPO,52800.0,30/08/2026,20:00
2026-08-31,00:03:03,3,REGADOR SCM,11.0,30/08/2026,20:00
2026-08-31,00:03:03,50,BT CANAL SAN CARLOS REGANTES,17297.31,30/08/2026,20:00
2026-08-31,00:03:03,20,CANAL EYZAGUIRRE,4430.92,30/08/2026,20:00
2026-08-31,00:03:03,41,CANAL FLORIDA,15800.0,30/08/2026,20:00
2026-08-31,00:03:03,35,CANAL LAS PERDICES,2000.0,30/08/2026,20:00
2026-08-31,00:03:03,37,BT CANAL EL CARMEN,0.0,30/08/2026,20:00
2026-08-31,00:03:03,38,BT CANAL LA PUNTA,900.0,30/08/2026,20:00
2026-08-31,00:03:03,39,CANAL LA PÓLVORA,0.0,30/08/2026,20:00
2026-08-31,02:02:28,50,BT CANAL SAN CARLOS REGANTES,17923.65,30/08/2026,22:00
2026-08-31,04:02:37,50,BT CANAL SAN CARLOS REGANTES,0.0,31/08/2026,00:00
2026-08-31,06:02:51,1,RÍO MAIPO,53800.0,30/08/2026,22:00
2026-08-31,06:02:51,3,REGADOR SCM,11.21,30/08/2026,22:00
2026-08-31,06:02:51,50,BT CANAL SAN CARLOS REGANTES,0.0,31/08/2026,02:00
2026-08-31,06:02:51,20,CANAL EYZAGUIRRE,4512.94,30/08/2026,22:00
2026-08-31,06:02:51,41,CANAL FLORIDA,16200.0,30/08/2026,22:00
2026-08-31,06:02:51,35,CANAL LAS PERDICES,2000.0,30/08/2026,22:00
2026-08-31,06:02:51,37,BT CANAL EL CARMEN,0.0,30/08/2026,22:00
2026-08-31,06:02:51,38,BT CANAL LA PUNTA,800.0,30/08/2026,22:00
2026-08-31,06:02:51,39,CANAL LA PÓLVORA,0.0,30/08/2026,22:00
2026-08-31,08:02:37,50,BT CANAL SAN CARLOS REGANTES,19502.68,31/08/2026,04:00
2026-08-31,10:02:27,1,RÍO MAIPO,58800.0,31/08/2026,04:00
2026-08-31,10:02:27,3,REGADOR SCM,12.25,31/08/2026,04:00
2026-08-31,10:02:27,50,BT CANAL SAN CARLOS REGANTES,0.0,31/08/2026,06:00
2026-08-31,10:02:27,20,CANAL EYZAGUIRRE,4923.07,31/08/2026,04:00
2026-08-31,10:02:27,41,CANAL FLORIDA,18400.0,31/08/2026,04:00
2026-08-31,10:02:27,35,CANAL LAS PERDICES,2000.0,31/08/2026,04:00
2026-08-31,10:02:27,37,BT CANAL EL CARMEN,0.0,31/08/2026,04:00
2026-08-31,10:02:27,38,BT CANAL LA PUNTA,800.0,31/08/2026,04:00
2026-08-31,10:02:27,39,CANAL LA PÓLVORA,0.0,31/08/2026,04:00
2026-08-31,12:02:41,1,RÍO MAIPO,59100.0,31/08/2026,06:00
2026-08-31,12:02:41,3,REGADOR SCM,12.31,31/08/2026,06:00
2026-08-31,12:02:41,50,BT CANAL SAN CARLOS REGANTES,0.0,31/08/2026,08:00
2026-08-31,12:02:41,20,CANAL EYZAGUIRRE,4947.67,31/08/2026,06:00
2026-08-31,12:02:41,41,CANAL FLORIDA,17700.0,31/08/2026,06:00
2026-08-31,12:02:41,35,CANAL LAS PERDICES,2000.0,31/08/2026,06:00
2026-08-31,12:02:41,37,BT CANAL EL CARMEN,0.0,31/08/2026,06:00
2026-08-31,12:02:41,38,BT CANAL LA PUNTA,800.0,31/08/2026,06:00
2026-08-31,12:02:41,39,CANAL LA PÓLVORA,0.0,31/08/2026,06:00
2026-08-31,14:02:28,1,RÍO MAIPO,56300.0,31/08/2026,10:00
2026-08-31,14:02:28,3,REGADOR SCM,11.73,31/08/2026,10:00
2026-08-31,14:02:28,50,BT CANAL SAN CARLOS REGANTES,19292.11,31/08/2026,10:00
2026-08-31,14:02:28,20,CANAL EYZAGUIRRE,4718.0,31/08/2026,10:00
2026-08-31,14:02:28,41,CANAL FLORIDA,17700.0,31/08/2026,10:00
2026-08-31,14:02:28,35,CANAL LAS PERDICES,2000.0,31/08/2026,10:00
2026-08-31,14:02:28,37,BT CANAL EL CARMEN,0.0,31/08/2026,10:00
2026-08-31,14:02:28,38,BT CANAL LA PUNTA,800.0,31/08/2026,10:00
2026-08-31,14:02:28,39,CANAL LA PÓLVORA,0.0,31/08/2026,10:00
2026-08-31,16:03:03,1,RÍO MAIPO,57000.0,31/08/2026,12:00
2026-08-31,16:03:03,3,REGADOR SCM,11.87,31/08/2026,12:00
2026-08-31,16:03:03,50,BT CANAL SAN CARLOS REGANTES,19351.07,31/08/2026,12:00
2026-08-31,16:03:03,20,CANAL EYZAGUIRRE,4775.42,31/08/2026,12:00
2026-08-31,16:03:03,41,CANAL FLORIDA,16000.0,31/08/2026,12:00
2026-08-31,16:03:03,35,CANAL LAS PERDICES,2000.0,31/08/2026,12:00
2026-08-31,16:03:03,37,BT CANAL EL CARMEN,0.0,31/08/2026,12:00
2026-08-31,16:03:03,38,BT CANAL LA PUNTA,800.0,31/08/2026,12:00
2026-08-31,16:03:03,39,CANAL LA PÓLVORA,0.0,31/08/2026,12:00
2026-08-31,18:02:33,1,RÍO MAIPO,52700.0,31/08/2026,14:00
2026-08-31,18:02:33,3,REGADOR SCM,10.98,31/08/2026,14:00
2026-08-31,18:02:33,50,BT CANAL SAN CARLOS REGANTES,17488.88,31/08/2026,14:00
2026-08-31,18:02:33,20,CANAL EYZAGUIRRE,4422.71,31/08/2026,14:00
2026-08-31,18:02:33,41,CANAL FLORIDA,16000.0,31/08/2026,14:00
2026-08-31,18:02:33,35,CANAL LAS PERDICES,2000.0,31/08/2026,14:00
2026-08-31,18:02:33,37,BT CANAL EL CARMEN,0.0,31/08/2026,14:00
2026-08-31,18:02:33,38,BT CANAL LA PUNTA,800.0,31/08/2026,14:00
2026-08-31,18:02:33,39,CANAL LA PÓLVORA,0.0,31/08/2026,14:00
2026-08-31,20:02:20,1,RÍO MAIPO,58300.0,31/08/2026,16:00
2026-08-31,20:02:20,3,REGADOR SCM,12.14,31/08/2026,16:00
2026-08-31,20:02:20,50,BT CANAL SAN CARLOS REGANTES,19660.57,31/08/2026,16:00
2026-08-31,20:02:20,20,CANAL EYZAGUIRRE,4882.05,31/08/2026,16:00
2026-08-31,20:02:20,41,CANAL FLORIDA,17000.0,31/08/2026,16:00
2026-08-31,20:02:20,35,CANAL LAS PERDICES,2000.0,31/08/2026,16:00
2026-08-31,20:02:20,37,BT CANAL EL CARMEN,0.0,31/08/2026,16:00
2026-08-31,20:02:20,38,BT CANAL LA PUNTA,800.0,31/08/2026,16:00
2026-08-31,20:02:20,39,CANAL LA PÓLVORA,0.0,31/08/2026,16:00
2026-08-31,22:02:30,1,RÍO MAIPO,54300.0,31/08/2026,18:00
2026-08-31,22:02:30,3,REGADOR SCM,11.31,31/08/2026,18:00
2026-08-31,22:02:30,50,BT CANAL SAN CARLOS REGANTES,17123.65,31/08/2026,18:00
2026-08-31,22:02:30,20,CANAL EYZAGUIRRE,4553.95,31/08/2026,18:00
2026-08-31,22:02:30,41,CANAL FLORIDA,15500.0,31/08/2026,18:00
2026-08-31,22:02:30,35,CANAL LAS PERDICES,2000.0,31/08/2026,18:00
2026-08-31,22:02:30,37,BT CANAL EL CARMEN,0.0,31/08/2026,18:00
2026-08-31,22:02:30,38,BT CANAL LA PUNTA,800.0,31/08/2026,18:00
2026-08-31,22:02:30,39,CANAL LA PÓLVORA,0.0,31/08/2026,18:00
2026-09-01,00:06:30,1,RÍO MAIPO,54300.0,31/08/2026,20:00
2026-09-01,00:06:30,3,REGADOR SCM,11.31,31/08/2026,20:00
2026-09-01,00:06:30,50,BT CANAL SAN CARLOS REGANTES,17123.65,31/08/2026,20:00
2026-09-01,00:06:30,20,CANAL EYZAGUIRRE,4553.95,31/08/2026,20:00
2026-09-01,00:06:30,41,CANAL FLORIDA,18700.0,31/08/2026,20:00
2026-09-01,00:06:30,35,CANAL LAS PERDICES,2000.0,31/08/2026,20:00
2026-09-01,00:06:30,37,BT CANAL EL CARMEN,0.0,31/08/2026,20:00
2026-09-01,00:06:30,38,BT CANAL LA PUNTA,800.0,31/08/2026,20:00
2026-09-01,00:06:30,39,CANAL LA PÓLVORA,0.0,31/08/2026,20:00
2026-09-01,02:03:31,50,BT CANAL SAN CARLOS REGANTES,20332.25,31/08/2026,22:00
2026-09-01,04:03:52,50,BT CANAL SAN CARLOS REGANTES,0.0,01/09/2026,00:00
2026-09-01,06:05:20,1,RÍO MAIPO,59900.0,31/08/2026,22:00
2026-09-01,06:05:20,3,REGADOR SCM,12.48,31/08/2026,22:00
2026-09-01,06:05:20,50,BT CANAL SAN CARLOS REGANTES,0.0,01/09/2026,02:00
2026-09-01,06:05:20,20,CANAL EYZAGUIRRE,5013.29,31/08/2026,22:00
2026-09-01,06:05:20,41,CANAL FLORIDA,19300.0,31/08/2026,22:00
2026-09-01,06:05:20,35,CANAL LAS PERDICES,2000.0,31/08/2026,22:00
2026-09-01,06:05:20,37,BT CANAL EL CARMEN,0.0,31/08/2026,22:00
2026-09-01,06:05:20,38,BT CANAL LA PUNTA,800.0,31/08/2026,22:00
2026-09-01,06:05:20,39,CANAL LA PÓLVORA,0.0,31/08/2026,22:00
2026-09-01,08:04:28,1,RÍO MAIPO,57400.0,01/09/2026,02:00
2026-09-01,08:04:28,3,REGADOR SCM,11.96,01/09/2026,02:00
2026-09-01,08:04:28,50,BT CANAL SAN CARLOS REGANTES,0.0,01/09/2026,04:00
2026-09-01,08:04:28,20,CANAL EYZAGUIRRE,4808.23,01/09/2026,02:00
2026-09-01,08:04:28,41,CANAL FLORIDA,18800.0,01/09/2026,02:00
2026-09-01,08:04:28,35,CANAL LAS PERDICES,2000.0,01/09/2026,02:00
2026-09-01,08:04:28,37,BT CANAL EL CARMEN,0.0,01/09/2026,02:00
2026-09-01,08:04:28,38,BT CANAL LA PUNTA,800.0,01/09/2026,02:00
2026-09-01,08:04:28,39,CANAL LA PÓLVORA,0.0,01/09/2026,02:00
2026-09-01,10:04:02,1,RÍO MAIPO,56500.0,01/09/2026,06:00
2026-09-01,10:04:02,3,REGADOR SCM,11.77,01/09/2026,06:00
2026-09-01,10:04:02,50,BT CANAL SAN CARLOS REGANTES,19008.96,01/09/2026,06:00
2026-09-01,10:04:02,20,CANAL EYZAGUIRRE,4734.41,01/09/2026,06:00
2026-09-01,10:04:02,41,CANAL FLORIDA,18600.0,01/09/2026,06:00
2026-09-01,10:04:02,35,CANAL LAS PERDICES,2000.0,01/09/2026,06:00
2026-09-01,10:04:02,37,BT CANAL EL CARMEN,0.0,01/09/2026,06:00
2026-09-01,10:04:02,38,BT CANAL LA PUNTA,800.0,01/09/2026,06:00
2026-09-01,10:04:02,39,CANAL LA PÓLVORA,0.0,01/09/2026,06:00
2026-09-01,12:05:25,50,BT CANAL SAN CARLOS REGANTES,19108.96,01/09/2026,08:00
2026-09-01,14:04:29,1,RÍO MAIPO,53500.0,01/09/2026,08:00
2026-09-01,14:04:29,3,REGADOR SCM,11.14,01/09/2026,08:00
2026-09-01,14:04:29,50,BT CANAL SAN CARLOS REGANTES,0.0,01/09/2026,10:00
2026-09-01,14:04:29,20,CANAL EYZAGUIRRE,4488.33,01/09/2026,08:00
2026-09-01,14:04:29,41,CANAL FLORIDA,16400.0,01/09/2026,08:00
2026-09-01,14:04:29,35,CANAL LAS PERDICES,2000.0,01/09/2026,08:00
2026-09-01,14:04:29,37,BT CANAL EL CARMEN,0.0,01/09/2026,08:00
2026-09-01,14:04:29,38,BT CANAL LA PUNTA,800.0,01/09/2026,08:00
2026-09-01,14:04:29,39,CANAL LA PÓLVORA,0.0,01/09/2026,08:00
2026-09-01,16:34:20,50,BT CANAL SAN CARLOS REGANTES,18014.15,01/09/2026,12:00
2026-09-01,18:04:52,1,RÍO MAIPO,53000.0,01/09/2026,12:00
2026-09-01,18:04:52,3,REGADOR SCM,11.04,01/09/2026,12:00
2026-09-01,18:04:52,50,BT CANAL SAN CARLOS REGANTES,0.0,01/09/2026,14:00
2026-09-01,18:04:52,20,CANAL EYZAGUIRRE,4447.32,01/09/2026,12:00
2026-09-01,18:04:52,41,CANAL FLORIDA,16400.0,01/09/2026,12:00
2026-09-01,18:04:52,35,CANAL LAS PERDICES,2000.0,01/09/2026,12:00
2026-09-01,18:04:52,37,BT CANAL EL CARMEN,0.0,01/09/2026,12:00
2026-09-01,18:04:52,38,BT CANAL LA PUNTA,800.0,01/09/2026,12:00
2026-09-01,18:04:52,39,CANAL LA PÓLVORA,0.0,01/09/2026,12:00
2026-09-01,20:04:22,50,BT CANAL SAN CARLOS REGANTES,0.0,01/09/2026,16:00
